FID,Lat,Lng,Perception Safety,Rural/Urban,Q2 Enclosure,Q3 Human scale,Q4 Diversity/Complexity,Q5 Averall/Better
5601,55.684497,12.584119,6.213923181,1,4.243007299,4.118063719,4.753843496,5.790200138
5602,55.683817,12.58353,6.666041356,1,6.120755122,5.979158984,5.787988714,4.476794341
5603,55.683136,12.582941,6.086654381,1,6.145937418,5.67403775,5.544423332,4.972826087
5604,55.682455,12.582353,7.039421671,1,6.123876806,5.950034932,6.799677549,4.842132505
5605,55.68749,12.587055,4.305936032,1,4.892775073,3.428768761,6.482409167,4.956435473
5606,55.687257,12.587924,6.157659128,1,6.633931115,5.717729813,5.578395808,4.50094893
5607,55.664487,12.587365,4.933678073,1,4.129785958,5.666522119,3.094374388,3.856970324
5608,55.665259,12.587075,7.922862709,1,6.182429314,5.84875348,6.676455346,6.796928916
5609,55.666049,12.587144,3.979970953,1,3.570903679,3.522077057,6.349974089,3.89363354
5610,55.697609,12.570287,3.844722565,1,4.680328621,5.034893499,4.730235504,4.444013112
5611,55.701231,12.562949,8.353445007,1,7.216303535,7.19194159,5.106811769,6.835748792
5612,55.701256,12.563849,8.260035336,1,5.963260791,6.343363416,4.513732942,5.915717736
5613,55.67952,12.592318,5.449296756,1,5.779440993,5.593752477,4.855185121,4.496204279
5614,55.679296,12.59319,4.081804312,1,4.057045813,4.140756774,6.293545229,3.404503106
5615,55.684587,12.585645,6.752243168,1,6.099451447,5.699617715,5.651523003,4.758022774
5616,55.689973,12.587204,4.159401419,1,4.575875142,4.025115977,7.162434502,4.849465148
5617,55.689762,12.588079,4.829215386,1,5.502956035,4.407268918,6.628087753,4.418995859
5618,55.692601,12.586549,5.288703104,1,5.26008575,4.579722856,5.05038291,4.265873016
5619,55.693014,12.585749,5.463935036,1,5.482601991,3.873510428,6.769159901,4.448326432
5620,55.693384,12.584932,6.0858445,1,5.063902093,4.248711122,4.394541372,5.250603865
5621,55.690869,12.588813,4.913460287,1,4.028467433,4.484825958,4.753843496,4.585058661
5622,55.690655,12.589134,6.955976521,1,5.761372605,5.04542117,6.330972534,6.572636301
5623,55.692038,12.587625,3.923877216,1,2.749490885,2.431529313,4.867852824,5.014233954
5624,55.692461,12.586831,3.759488127,1,3.811586507,3.284753363,6.308516151,5.433488613
5625,55.693539,12.58442,6.081695294,1,4.701162876,4.126723187,5.965336558,5.132850242
5626,55.692561,12.58592,4.491157981,1,3.090519867,3.190673733,5.383198019,4.856797792
5627,55.688136,12.589915,6.06784403,1,5.402239219,3.905705113,6.852075776,5.261818495
5628,55.690076,12.589823,7.449215868,1,5.542629828,5.089515132,4.848275465,6.368184955
5629,55.688943,12.591221,7.250255691,1,5.440959461,4.322047177,5.307191801,6.895703934
5630,55.693069,12.587317,4.471517162,1,3.699618441,3.098099671,4.72850809,3.728864734
5631,55.693544,12.588082,7.354720227,1,6.231130053,4.225085876,6.277422698,6.227139407
5632,55.694019,12.588846,6.023901823,1,4.370529729,4.132548161,4.98646859,4.295634921
5633,55.694496,12.589609,7.32134981,1,5.862937507,4.774924143,5.699314793,5.842391304
5634,55.696432,12.591447,7.268662704,1,6.268835066,4.026716633,5.333678816,6.505779848
5635,55.697246,12.591806,7.47455778,1,6.573808982,5.375336419,6.693729487,6.631728779
5636,55.69814,12.591764,6.905850348,1,5.906940307,5.501077344,5.982610699,6.41131815
5637,55.700813,12.591386,6.836644609,1,5.522032899,4.036419845,4.3242932,6.212905452
5638,55.701703,12.591251,6.445234654,1,5.045319901,4.701755918,4.644440606,5.448153899
5639,55.673515,12.577996,8.146808404,1,5.925279179,4.92838659,4.649047043,6.257763975
5640,55.672949,12.578695,5.189189949,1,3.635840994,3.702824179,6.917141705,3.881124914
5641,55.671733,12.576565,5.892192468,1,4.665793064,3.667986944,6.866470893,4.860248447
5642,55.696669,12.579582,7.324492575,1,5.570031121,4.627310124,5.67685841,6.295721187
5643,55.695368,12.580708,6.454333049,1,5.386760754,4.530247296,5.259975816,6.154244306
5644,55.694766,12.582054,4.91136815,1,4.50065885,3.737398474,5.17072609,5.226017943
5645,55.694353,12.582854,5.626712098,1,4.53335309,3.820072577,5.387804457,4.888285024
5646,55.693943,12.583655,6.558418094,1,4.736696214,4.364469056,5.378015777,6.23015873
5647,55.69565,12.580575,5.92343664,1,5.020157824,3.779713638,4.339264122,4.823153899
5648,55.689382,12.574288,6.224295061,1,4.26088662,4.346111987,5.018137848,4.830055211
5649,55.688773,12.573633,6.867432285,1,4.976728926,4.204678177,6.944780331,4.989648033
5650,55.687765,12.572141,6.79001564,1,4.989040297,5.34543211,5.360165832,5.49473775
5651,55.687267,12.571392,5.948036399,1,4.338648351,3.823213053,5.543847527,4.692891649
5652,55.686769,12.570642,6.484651153,1,5.219818855,4.487516093,5.499510566,6.020100069
5653,55.686227,12.569924,5.820952831,1,3.970726665,4.105446957,4.753843496,5.553398896
5654,55.702672,12.581476,6.097976781,1,6.002928007,4.701842546,6.002188058,5.288129745
5655,55.687081,12.584402,7.737289117,1,7.436693353,7.160942827,6.738066448,6.693409248
5656,55.686394,12.58382,5.697297006,1,5.033151904,4.101853321,4.908159152,4.434523809
5657,55.69992,12.556945,7.151532127,1,6.927871234,6.2925196,5.677434214,6.674861974
5658,55.70024,12.556103,4.799475536,1,3.929202797,3.589669576,4.777451488,3.676673568
5659,55.699057,12.560578,6.761462313,1,5.285495335,3.830823158,6.353428917,5.196687371
5660,55.700702,12.557072,6.462279569,1,6.176992322,4.020575556,6.850348362,5.288129745
5661,55.688578,12.558758,5.881760364,1,5.969122129,5.054941721,5.799504808,5.398119393
5662,55.688895,12.557916,6.101948425,1,6.117426162,5.761057074,5.945759198,5.268288475
5663,55.689396,12.556615,6.038819775,1,5.747697199,5.03684776,6.011400933,5.317460318
5664,55.689726,12.555778,5.990899,1,5.439657376,4.494855262,6.413312604,4.418995859
5665,55.663944,12.564279,4.892885179,1,3.699281411,2.971925186,6.148442448,4.241718426
5666,55.663432,12.563112,5.100418606,1,4.084440117,4.419887721,4.719295215,4.619996549
5667,55.670257,12.582816,6.037409653,1,5.105327049,4.487870361,5.714285714,5.788043478
5668,55.670351,12.593819,8.263612319,1,5.91886002,6.249033562,6.165716589,6.221532091
5669,55.670222,12.583868,6.901171734,1,4.816739552,5.31631822,7.78257615,6.562284334
5670,55.696625,12.584725,6.65819753,1,6.39570286,5.236761034,6.520988081,5.557712215
5671,55.669211,12.56164,4.963436888,1,4.327642678,3.867988981,6.866470893,3.87379227
5672,55.669704,12.561151,3.71977515,1,3.35260281,3.653199368,4.911613981,3.955745342
5673,55.670053,12.561981,4.277139327,1,4.094680799,4.987318409,5.406230207,5.050034506
5674,55.699382,12.555643,6.018011422,1,4.557346696,3.744587291,5.125813324,5.27820911
5675,55.697879,12.556977,6.129846307,1,4.568715573,3.606877834,7.133068463,4.743357488
5676,55.698476,12.557651,5.462619754,1,4.510127353,4.113126865,4.32314159,4.761042098
5677,55.698829,12.558376,6.116005819,1,5.114573412,4.816586004,5.88702712,6.136991028
5678,55.698508,12.559217,6.243415487,1,6.000373335,5.555592312,5.954972074,4.785196687
5679,55.697578,12.559204,5.973822425,1,5.592634547,3.786838236,4.544826395,4.390096618
5680,55.697903,12.558365,7.261077374,1,5.796153722,4.1707404,6.673576323,5.995082816
5681,55.666109,12.587941,5.118919228,1,4.099644245,4.864478321,4.970921863,4.895617667
5682,55.679631,12.599042,5.007274636,1,5.838970148,5.749192302,5.340588472,4.6665804
5683,55.67938,12.59988,3.950257121,1,3.794164139,3.637696592,5.792019347,3.885006901
5684,55.678688,12.599304,4.451524876,1,5.095609098,4.14771567,6.890078885,4.990942029
5685,55.678024,12.599113,4.584000132,1,3.680462346,4.081552408,5.401623769,4.635955832
5686,55.677705,12.599953,4.266858123,1,3.684114473,3.909639373,4.625439051,4.326690821
5687,55.677415,12.600805,4.02672892,1,3.507594182,3.276521111,5.196061496,5.405020704
5688,55.676746,12.601201,4.695634532,1,3.944497085,3.737480363,3.955202395,4.698930297
5689,55.678336,12.59901,4.980704644,1,4.537055493,4.167404073,5.355559394,5.162180814
5690,55.678582,12.598144,4.23843393,1,3.487594726,3.719468763,4.506247481,4.223602484
5691,55.678792,12.597294,4.295513778,1,4.836853795,3.651845361,6.10813612,4.20505521
5692,55.67419,12.566814,6.982321294,1,7.80784092,7.743164309,7.781424541,6.658040028
5693,55.673666,12.566326,4.899991089,1,4.969675277,4.884639572,5.310070824,4.229641132
5694,55.673517,12.568106,6.845339236,1,7.585394037,7.236073448,6.910807854,7.012163561
5695,55.673883,12.567917,8.409443877,1,7.496463169,7.680415246,6.724247135,6.655020704
5696,55.673533,12.568592,7.204735981,1,7.656167345,7.664801364,6.718489088,6.988440304
5697,55.672963,12.570239,6.520102452,1,4.454641221,5.868955996,4.569585997,5.894151139
5698,55.673136,12.571115,7.550515063,1,6.729744337,6.183409606,5.953820464,6.941425121
5699,55.673413,12.570855,5.438381596,1,5.158452173,5.032907891,4.722174238,4.382763975
5700,55.673997,12.570459,8.536783514,1,7.354428038,7.173395669,5.835204699,6.974637681
5701,55.674351,12.569667,7.477090519,1,6.23674914,7.126353954,4.634076121,5.860507246
5702,55.674687,12.568867,6.903062235,1,5.989922668,6.065807814,5.745954972,4.583333333
5703,55.674343,12.568102,5.76575675,1,7.500219179,6.657640613,5.950365636,5.134144237
5704,55.674239,12.567659,6.964038967,1,6.900406521,6.171339218,6.256117925,4.867581091
5705,55.674594,12.569173,7.302278928,1,7.308385233,7.374937142,6.386825589,6.394496204
5706,55.673428,12.570309,8.511847569,1,7.25729589,7.047737517,5.277825762,6.917270531
5707,55.673803,12.56931,7.146416937,1,6.357208278,6.230943063,7.264351932,5.629744651
5708,55.673494,12.569623,7.219004277,1,7.420684178,7.662032022,5.649795589,7.124309869
5709,55.673257,12.571404,6.387273407,1,6.493083536,6.304077188,5.049807105,2.807539683
5710,55.673199,12.566377,6.156506838,1,4.619391551,4.4032732,4.771693442,5.427449966
5711,55.671946,12.568687,6.289236302,1,5.645367014,3.951859778,5.751713019,6.108091788
5712,55.672275,12.569524,4.513997085,1,3.930038966,3.178739526,5.663039097,5.876466529
5713,55.672593,12.570366,7.665743773,1,6.475783349,5.584550393,5.442505902,7.180383023
5714,55.67334,12.566723,6.69576338,1,7.18422908,6.280157422,5.655553636,4.599723948
5715,55.672802,12.567443,4.164616353,1,4.732743146,3.069842318,2.752346404,2.453847481
5716,55.700976,12.554944,6.639897303,1,6.351440704,4.155451364,6.290090401,5.840234645
5717,55.700815,12.55547,7.178515212,1,6.5767627,5.330990019,6.82674037,5.53226363
5718,55.700733,12.554485,5.769066868,1,4.435880379,4.121737658,4.343870559,5.273033126
5719,55.661357,12.595231,6.682932931,1,5.871333545,4.903798336,6.064374964,5.659937888
5720,55.661532,12.596114,5.071824229,1,4.224684588,4.948378803,4.806241723,5.009489303
5721,55.661187,12.594405,5.67521068,1,4.133845205,4.539709061,5.530028214,6.469547964
5722,55.670625,12.593976,4.423786535,1,3.151464673,2.999504398,3.439281396,3.886300897
5723,55.671139,12.594214,5.389496797,1,3.923788674,3.145433942,6.438072206,4.302536232
5724,55.701022,12.577337,7.010050552,1,5.560384609,4.557325437,6.907353026,4.077380952
5725,55.702798,12.577457,7.588877333,1,5.463118887,5.143577307,5.682040652,6.337129055
5726,55.698239,12.57858,6.268966804,1,4.829974051,4.130225063,6.554384753,4.22705314
5727,55.697484,12.579069,6.425907128,1,5.448327318,3.981615094,5.122934301,5.374827467
5728,55.700122,12.577345,6.763054176,1,5.916822621,5.678224021,5.116600449,4.282694962
5729,55.701276,12.555435,6.330349984,1,5.33675078,4.519190491,6.284332354,5.219547964
5730,55.70107,12.554624,5.049670369,1,5.889833629,5.775549583,5.386652847,5.120341615
5731,55.681881,12.551944,4.25362631,1,4.019815928,3.616786378,6.736914839,4.221445825
5732,55.660785,12.595386,4.629421029,1,5.733412772,4.651682063,6.639028042,6.001984127
5733,55.660625,12.594245,6.96822325,1,5.632350538,5.320606818,4.843093223,6.310817805
5734,55.660926,12.596014,7.603785876,1,6.751350029,6.903929711,6.187021362,5.677191166
5735,55.661081,12.596502,6.526358226,1,5.429005026,4.544316339,6.579720159,6.244392685
5736,55.660313,12.596972,6.6413126,1,7.270752019,5.866048175,6.543444464,5.775966184
5737,55.699296,12.581609,6.595385326,1,6.07764315,5.66845525,5.204122761,4.448757764
5738,55.699674,12.583369,8.067612903,1,5.93622046,4.656656233,5.537513675,7.424516908
5739,55.699866,12.584248,7.944565496,1,5.494389956,5.729118568,4.268440145,6.592046239
5740,55.700058,12.585127,7.659200281,1,6.050121597,5.629962691,5.755743652,6.515700483
5741,55.674312,12.56381,5.297954914,1,4.225699693,3.729807987,5.096447285,4.547101449
5742,55.670983,12.577755,5.676621256,1,4.645641093,3.921385743,4.276501411,3.188837129
5743,55.671455,12.578521,4.100351513,1,4.000649768,3.401320698,5.312374043,3.360507246
5744,55.661864,12.584868,3.857219229,2,3.25298328,3.348058067,4.05654402,5.715148378
5745,55.661368,12.585234,5.107255586,1,5.588064278,5.806609782,5.211032418,4.703674948
5746,55.69115,12.561895,5.878915737,1,4.579717786,3.390166041,3.860770427,5.711697723
5747,55.691987,12.563489,7.372238635,1,5.315621176,4.806908399,4.660563137,6.672705314
5748,55.692411,12.564283,5.846357804,1,4.381521055,4.747392925,4.415846145,5.052191166
5749,55.692835,12.565077,6.793257771,1,4.898587506,3.771123041,7.270109979,4.342650103
5750,55.696052,12.579616,8.796660751,1,5.387435513,5.563768396,3.252720677,5.103519669
5751,55.698279,12.555994,6.307734061,1,4.961781386,4.041507772,6.866470893,4.527260179
5752,55.69762,12.557669,5.845285628,1,4.339522164,3.77112205,4.263257903,4.912439614
5753,55.697323,12.558519,5.022706974,1,4.080148632,3.705941793,5.800080613,4.791666667
5754,55.69647,12.56108,6.844894931,1,5.267719404,5.454812153,6.083952324,6.421238785
5755,55.660418,12.587837,4.235523288,1,4.494310737,3.637885956,3.883802614,4.726966874
5756,55.670128,12.595445,4.912969257,1,3.374765266,3.341504617,3.955202395,4.876207729
5757,55.682593,12.577414,6.131898111,1,5.67439734,5.611515112,6.011400933,5.317460318
5758,55.683148,12.578119,5.950912432,1,5.875984597,5.618296733,5.407957621,5.198412699
5759,55.66053,12.589446,5.752941946,1,5.51934702,4.745801468,3.920654114,2.927449966
5760,55.662755,12.585966,3.989686387,2,3.190064453,3.208499186,2.429895779,3.93547274
5761,55.697757,12.558751,7.093403355,1,5.811281531,4.686277862,5.967639777,6.379830918
5762,55.66039,12.586937,5.623732457,1,5.611886686,4.493395005,6.064374964,5.024154589
5763,55.687804,12.562085,6.308363054,1,5.976491567,4.751930727,6.192779409,4.904675638
5764,55.689089,12.563697,7.232343766,1,6.799681446,6.255637285,6.237692175,6.099465148
5765,55.687551,12.555451,7.099219683,1,5.07987859,4.463185316,6.712731042,6.266390614
5766,55.687144,12.556233,6.290555249,1,7.335967668,5.710228893,4.646743824,4.908557626
5767,55.685861,12.553557,5.846030054,1,6.34315957,5.396007289,6.510047792,5.310559006
5768,55.684867,12.55639,5.781722308,1,5.85276953,5.466417929,5.407957621,5.294599724
5769,55.68505,12.556059,6.412993105,1,6.306301888,5.698845604,6.563021823,5.233350587
5770,55.684677,12.555464,5.905465194,1,5.690844346,4.204362552,6.907353026,4.077380952
5771,55.68533,12.554522,6.353209216,1,5.595813864,5.926348155,5.7125583,4.985766045
5772,55.685745,12.555215,6.577299348,1,6.945713332,6.153985516,6.851499971,4.80115597
5773,55.685688,12.559565,6.818439471,1,7.150477584,6.022162623,5.863419128,5.188492063
5774,55.68523,12.5586,5.984775488,1,6.306261041,5.981532504,5.106811769,4.460835059
5775,55.67437,12.570583,6.542555172,1,5.333586598,4.639530515,4.626014856,5.376984127
5776,55.675288,12.570438,5.67946996,1,4.290595872,3.485100819,6.592387862,4.577294686
5777,55.679423,12.555361,6.186843028,1,6.11455427,5.665507738,6.310243565,4.829192547
5778,55.680077,12.555429,6.335406203,1,5.430288849,3.76898248,7.172798987,4.632073844
5779,55.678716,12.556204,7.85962464,1,6.996994813,6.856276286,6.499107503,6.765441684
5780,55.678811,12.555309,8.082077779,1,5.693644477,6.008658679,6.149594058,5.912267081
5781,55.689688,12.55449,8.480910941,1,7.126865156,6.766458413,4.161916278,6.680900621
5782,55.677472,12.556033,7.843041636,1,5.784097555,5.328151446,5.456325214,6.871549344
5783,55.680945,12.576674,6.137487825,1,6.299986709,5.66110517,6.391432026,4.682971015
5784,55.676755,12.586667,6.502166102,1,6.639429417,4.077350941,5.899694823,5.768202208
5785,55.676006,12.583133,4.417607551,1,3.501879299,2.952624652,4.953647723,4.845151829
5786,55.675781,12.584003,4.394682944,1,3.424559126,2.94047565,4.832728739,3.758195307
5787,55.675408,12.585764,4.343110657,1,3.856543082,3.342678586,5.214487246,5.058229814
5788,55.675701,12.582141,5.660341558,1,5.203568485,3.770602208,6.866470893,4.574275362
5789,55.685071,12.554711,6.353209216,1,5.595813864,5.926348155,5.7125583,4.985766045
5790,55.687535,12.561542,6.114917702,1,6.011538636,4.762502182,5.990671964,4.904675638
5791,55.68785,12.560699,6.741398851,1,6.044348283,5.277480916,5.204122761,4.533730159
5792,55.684299,12.584621,7.344794434,1,6.294128109,5.550491222,6.888927276,5.856193927
5793,55.684539,12.583753,6.35170404,1,4.811672117,4.895816944,5.088961824,5.117753623
5794,55.684778,12.582886,5.912932972,1,6.004473611,5.43327685,5.361893246,4.375
5795,55.68373,12.589755,6.275920054,1,6.241645571,5.507485723,5.321586918,4.601017943
5796,55.68442,12.590333,6.09246932,1,5.977148524,6.001004759,5.544423332,4.971100759
5797,55.685115,12.590906,5.820405167,1,5.755225354,5.555963713,5.975701042,5.090148378
5798,55.685809,12.591478,6.333922984,1,6.202257822,4.171741555,6.990844705,5.831176674
5799,55.686502,12.592053,5.956284963,1,6.062780576,5.393952593,5.75919848,4.895186336
5800,55.687194,12.592628,6.201854651,1,6.282544301,5.819164561,5.361893246,4.686853002
5801,55.682329,12.58193,7.298772398,1,6.418196782,5.476104818,6.039039558,5.363181504
5802,55.68256,12.58106,5.824048861,1,5.859402772,4.636227544,6.129440894,4.904675638
5803,55.684023,12.57063,6.332121169,1,5.693340853,5.02907438,5.945759198,5.268288475
5804,55.684589,12.571329,5.377471367,1,5.970678761,5.922289607,5.361893246,4.161490683
5805,55.683711,12.571474,5.728427217,1,5.772221715,5.661275428,5.728105027,4.57600069
5806,55.683118,12.571018,5.479723128,1,5.025459796,4.19203909,6.787009846,5.091873706
5807,55.682309,12.569928,5.789442836,1,4.628963433,4.026113155,6.866470893,4.133022774
